directorio,secuencia_p,orden,age,parentesco,p6210,other_job,sex,estrato1,cotPension,regSalud,cuentaPropia,formal,hoursWorkUsual,ocu,oficio,firm_time,sizeFirm,wage,iof1,iof2,iof6
4744392,1,5,50,6,1,2,0,4,1,1,0,1,48,1,54,108,1,3797.7041015625,0,0,0
4744393,1,4,28,3,6,2,1,4,1,1,1,1,50,1,15,60,1,13064.9804460228,0,0,0
4744393,1,3,32,3,6,2,0,4,1,1,1,1,30,1,12,12,1,13816.9080459008,0,0,0
4744395,1,1,52,1,5,2,1,2,2,1,1,0,54,1,81,240,1,3312.25716917015,0,0,0
4744396,1,1,37,1,6,2,1,3,2,1,1,0,48,1,45,10,2,9368.72098642184,0,0,0
4744396,1,3,30,5,5,2,1,3,2,1,1,0,48,1,41,2,2,6287.23651742451,0,0,0
4744397,1,1,61,1,5,2,1,2,1,1,0,1,60,1,58,42,2,4277.77783203125,0,0,3e+05
4744397,1,5,24,3,6,2,0,2,1,1,1,1,40,1,39,10,5,5396.89199411596,0,0,0
4744397,1,3,30,3,6,2,0,2,1,1,0,1,40,1,34,96,5,12833.3330078125,0,0,0
4744397,1,6,27,9,6,2,1,2,1,1,1,1,40,1,39,72,5,5676.86433990045,0,0,0
4744399,1,2,39,4,6,2,0,3,1,1,1,1,60,1,12,3,5,11079.5213772611,0,0,0
4744399,1,3,39,9,6,2,1,3,1,1,1,1,79,1,6,12,1,4788.38239128477,0,0,0
4744400,1,1,38,1,5,2,1,2,1,1,0,1,50,1,85,48,4,3645.7958984375,0,0,0
4744400,1,2,29,2,5,2,0,2,1,1,0,1,48,1,32,96,2,3797.7041015625,0,0,0
4744401,1,1,48,1,6,2,0,4,1,2,0,1,30,1,13,17,5,14777.77734375,0,0,8e+05
4744401,1,2,50,2,6,2,1,4,1,2,0,1,30,1,13,60,5,14777.77734375,0,0,0
4744402,1,1,64,1,6,2,1,4,3,1,0,1,50,1,12,480,3,20535.8846660069,0,0,0
4744403,1,1,28,1,6,2,0,2,1,1,0,1,44,1,39,16,5,7424.2421875,0,0,0
4744404,1,1,48,1,5,2,1,5,1,1,0,1,60,1,58,60,2,3038.16333007812,0,0,0
4744409,1,2,32,3,6,2,1,1,1,1,0,1,48,1,2,73,5,12152.77734375,0,0,0
4744410,1,2,61,5,6,2,0,3,1,1,0,1,30,1,13,312,5,26444.4453125,0,1700000,1400000
4744410,1,3,27,5,6,2,1,3,1,1,0,1,48,1,2,8,5,3797.7041015625,0,0,0
4744411,1,2,34,2,6,2,0,5,1,1,0,1,40,1,58,108,2,2450,0,0,0
4744411,1,1,36,1,3,2,1,5,1,1,0,1,112,1,55,108,2,2500,0,0,0
4744412,1,2,37,3,5,2,0,2,1,1,0,1,48,1,79,36,5,5833.33349609375,0,0,0
4744413,1,1,41,1,3,2,1,2,2,3,0,0,72,1,45,36,2,2592.59252929688,0,0,0
4744414,1,2,61,2,1,2,1,2,2,3,1,0,42,1,45,300,1,5149.6178019238,0,0,0
4744415,1,2,27,3,6,2,0,3,1,1,0,1,45,1,38,3,5,4050.88452148438,0,0,0
4744415,1,3,35,3,6,2,0,3,1,1,0,1,54,1,45,12,2,6234.36413652643,0,0,0
4744416,1,1,36,1,6,2,1,3,1,1,0,1,48,1,8,42,5,14583.3330078125,0,0,0
4744416,1,4,62,9,6,2,1,3,1,2,0,1,48,1,13,96,5,12152.77734375,0,0,0
4744416,1,2,36,2,5,2,0,3,2,1,1,0,42,1,45,108,1,6516.00697328887,0,0,0
4744419,1,2,59,2,5,2,1,3,1,1,0,1,48,1,73,384,5,13611.111328125,0,0,0
4744419,1,3,35,3,6,2,1,3,1,1,0,1,48,1,13,7,5,8506.9443359375,0,0,0
4744421,1,2,39,3,6,1,1,3,2,1,1,0,55,1,57,120,2,8617.10087693452,0,0,0
4744422,1,1,26,1,5,2,1,2,2,1,1,0,48,1,85,24,1,132.695928203555,0,0,0
4744422,1,2,35,2,6,2,0,2,1,1,1,1,50,1,13,10,5,7939.97622639198,0,0,0
4744423,1,1,62,1,4,2,1,2,2,3,1,0,35,1,77,240,1,6767.04222888614,0,0,0
4744424,1,1,55,1,6,2,1,3,2,1,1,0,72,1,45,360,1,10096.1835704007,0,0,0
4744425,1,1,45,1,5,2,0,2,2,3,1,0,24,1,84,1,2,4518.02378500659,0,0,0
4744425,1,4,24,3,5,2,0,2,1,1,0,1,60,1,45,2,2,3038.16333007812,0,0,0
4744426,1,2,32,2,6,2,0,2,1,1,0,1,48,1,12,11,5,9722.22265625,0,0,0
4744426,1,1,34,1,6,2,1,2,1,1,0,1,65,1,3,60,4,6102.56396484375,0,0,0
4744427,1,1,59,1,3,2,0,3,2,1,1,0,25,1,79,72,1,6513.66392224547,0,0,0
4744428,1,1,38,1,3,2,1,2,2,3,1,0,35,1,87,60,1,2266.88424946222,0,0,0
4744428,1,2,47,2,4,2,0,2,1,1,0,1,48,1,94,21,4,3797.7041015625,0,0,0
4744429,1,1,62,1,6,2,0,3,3,1,0,1,50,1,50,504,4,10266.6669921875,0,139700,0
4744430,1,1,49,1,6,2,1,3,1,1,1,1,48,1,13,110,5,16879.3440210162,0,0,0
4744431,1,1,55,1,5,2,0,3,1,1,0,1,48,1,45,156,5,4861.111328125,0,0,350000
4744431,1,3,20,3,4,2,0,3,2,1,0,0,35,1,32,5,4,5208.27978515625,0,0,0
4744431,1,2,58,2,6,2,1,3,2,1,1,0,48,1,95,36,1,6276.06717856902,0,0,0
4744432,1,1,53,1,6,2,0,3,1,1,0,1,55,1,42,114,5,14848.484375,0,0,1e+06
4744432,1,2,23,3,6,2,1,3,2,1,1,0,12,1,13,1,1,11864.6212018051,0,0,0
4744433,1,1,28,1,5,2,0,3,1,1,0,1,48,1,53,24,4,3797.7041015625,0,0,0
4744435,1,1,41,1,6,2,1,3,2,1,1,0,40,1,57,60,1,9124.30244217432,0,0,0
4744435,1,2,38,2,6,2,0,3,1,1,1,1,25,1,7,8,4,14476.1251990051,0,0,0
4744436,1,1,50,1,6,2,1,3,1,1,0,1,60,1,39,216,4,14114.4056170645,0,0,0
4744437,1,1,32,1,6,2,1,3,1,1,0,1,70,1,3,4,5,6000,0,0,0
4744440,1,1,49,1,5,2,1,3,2,1,1,0,60,1,21,36,1,14588.7941717716,0,0,1500000
4744440,1,2,48,2,5,2,0,3,1,1,0,1,36,1,39,240,5,6481.4814453125,0,0,0
4744441,1,1,46,1,6,2,1,3,1,1,0,1,40,1,2,60,5,17500,0,0,0
4744442,1,1,61,1,6,2,1,3,2,1,1,0,40,1,98,240,1,9752.68624269905,0,0,0
4744442,1,2,58,2,6,2,0,3,3,1,0,1,48,1,39,132,4,4375,0,687492,0
4744445,1,1,37,1,5,2,1,3,1,1,0,1,70,1,98,36,5,5000,0,0,0
4744446,1,1,44,1,3,2,0,1,1,1,0,1,78,1,58,30,2,2662.39306640625,0,0,0
4744447,1,2,41,2,3,2,0,1,2,3,0,0,14,1,45,2,2,598.855272998948,0,0,0
4744448,1,1,28,1,6,2,1,3,1,1,0,1,48,1,3,4,5,15179.3217175885,0,0,0
4744448,1,2,19,5,6,2,0,3,1,1,0,1,60,1,3,6,4,3038.16333007812,0,0,0
4744449,1,4,36,3,3,2,1,1,2,1,0,0,48,1,39,36,3,3797.7041015625,0,0,0
4744449,1,5,31,3,5,2,0,1,1,1,0,1,48,1,38,12,5,3888.88891601562,0,0,0
4744450,1,1,45,1,6,2,1,3,1,1,0,1,40,1,2,264,5,29166.666015625,0,0,1200000
4744451,1,1,35,1,6,2,1,1,1,1,0,1,48,1,19,20,5,13125,0,0,0
4744451,1,2,34,2,6,2,0,1,1,1,0,1,42,1,7,28,5,11666.6669921875,0,0,0
4744452,1,1,55,1,6,2,1,5,1,1,0,1,10,1,21,8,4,46810.388559485,8333333.33333333,0,0
4744453,1,1,56,1,6,2,1,5,1,1,0,1,40,1,21,108,4,82833.3359375,0,0,2200000
4744453,1,2,57,2,6,2,0,5,2,1,0,0,40,1,21,60,4,5250,0,0,0
4744453,1,3,26,3,6,2,1,5,1,1,0,1,40,1,12,42,4,14583.3330078125,0,0,0
4744454,1,3,41,3,6,2,0,3,1,1,1,1,48,1,19,10,5,12032.3630502971,0,0,0
4744455,1,1,49,1,6,2,0,3,1,1,0,1,42,1,59,60,5,11111.111328125,0,0,0
4744457,1,1,38,1,5,2,0,3,1,1,0,1,48,1,43,48,3,3797.7041015625,0,0,0
4744458,1,1,66,1,6,1,1,3,2,1,0,0,48,1,21,24,4,8020.83349609375,0,0,2e+06
4744458,1,3,37,3,6,1,0,3,1,1,0,1,30,1,45,48,3,19444.4453125,0,0,0
4744458,1,2,67,2,6,2,0,3,3,2,0,1,40,1,33,96,3,25122.648906504,0,2400000,2e+06
4744459,1,2,20,3,5,2,1,1,1,1,0,1,48,1,45,4,5,4375,0,0,0
4744460,1,1,47,1,6,2,1,1,1,1,0,1,48,1,97,120,3,4375,0,0,0
4744460,1,2,49,2,4,2,0,1,1,1,0,1,48,1,45,120,3,3797.7041015625,0,0,0
4744461,1,1,57,1,6,2,1,3,2,1,1,0,48,1,3,344,1,14899.4271506183,0,0,0
4744463,1,1,56,1,6,2,0,5,1,1,0,1,40,1,13,9,5,24593.0686579705,0,0,0
4744463,1,2,31,3,6,2,1,5,1,1,0,1,40,1,13,9,5,23806.6075128446,0,0,0
4744463,1,3,24,3,6,2,1,5,2,1,0,0,40,1,61,36,2,16508.2486848023,0,0,0
4744464,1,1,47,1,3,2,1,1,1,1,0,1,48,1,72,36,4,3797.7041015625,0,0,0
4744464,1,2,46,2,5,2,0,1,1,1,0,1,56,1,77,1,5,3255.17504882812,0,0,0
4744465,1,1,45,1,6,2,1,5,1,1,0,1,55,1,11,84,5,80606.0625,41666.6666666667,0,0
4744465,1,3,30,3,6,2,1,5,2,1,1,0,50,1,41,9,2,16665.5970971091,0,0,0
4744465,1,2,51,2,6,1,0,5,2,1,0,0,20,1,21,216,2,23603.9194180678,0,0,0
4744465,1,6,35,6,5,2,0,5,1,1,0,1,48,1,54,48,1,4131.9443359375,0,0,0
4744467,1,1,48,1,4,2,1,1,2,1,0,0,78,1,83,6,3,2153.84619140625,0,0,0
4744467,1,3,29,3,6,2,1,1,1,1,0,1,48,1,3,36,5,5034.83049286162,0,0,0
4744467,1,4,26,3,6,2,0,1,1,1,0,1,48,1,21,90,5,6125,0,0,0
4744471,1,2,42,2,6,2,0,3,2,1,0,0,48,1,57,3,3,5833.33349609375,0,0,0
4744471,1,1,35,1,6,2,1,3,1,1,0,1,48,1,8,42,5,9722.22265625,0,0,0
4744472,1,1,50,1,6,2,1,2,1,1,0,1,48,1,39,276,5,7291.66650390625,0,0,0
4744472,1,2,26,3,6,2,1,2,1,1,0,1,48,1,38,2,5,4861.111328125,0,0,0
4744472,1,3,28,3,6,2,1,2,1,1,0,1,60,1,45,30,5,5833.33349609375,0,0,0
4744473,1,1,45,1,3,2,1,2,1,1,0,1,50,1,95,9,5,18666.666015625,0,0,0
4744473,1,2,41,2,3,1,0,2,1,1,0,1,40,1,54,24,1,4557.2451171875,0,0,0
4744474,1,3,57,3,5,2,0,2,2,1,0,0,48,1,54,48,1,3888.88891601562,0,0,0
4744474,1,4,53,9,4,2,1,2,2,1,0,0,48,1,87,24,2,4861.111328125,0,0,0
4744475,1,1,43,1,5,2,1,2,1,1,1,1,40,1,98,8,1,1806.83995042415,0,0,0
4744475,1,2,39,2,6,2,0,2,1,1,1,1,50,1,13,9,5,8168.93186800633,0,0,0
4744477,1,2,36,2,6,2,0,2,2,,0,0,75,1,53,18,2,2177.77783203125,0,0,0
4744477,1,1,38,1,5,2,1,2,2,3,0,0,48,1,87,4,2,4861.111328125,0,0,0
4744478,1,1,45,1,3,2,1,2,1,1,0,1,66,1,21,120,5,10606.060546875,0,0,7e+05
4744478,1,3,24,3,5,2,0,2,1,1,0,1,42,1,59,18,5,5000,0,0,0
4744478,1,5,21,3,6,2,0,2,1,1,0,1,52,1,59,2,5,3505.57299804688,0,0,0
4744479,1,2,36,2,5,2,0,2,2,1,0,0,20,1,45,120,2,5514.09622040579,0,0,0
4744479,1,1,37,1,4,2,1,2,2,1,1,0,35,1,41,24,2,8988.93141366595,0,0,1e+06
4744480,1,2,54,2,4,1,0,2,2,3,1,0,40,1,55,6,1,2856.66756875291,0,0,0
4744481,1,1,28,1,5,2,1,2,1,1,0,1,56,1,95,24,4,10000,0,0,0
4744483,1,1,35,1,5,2,1,2,2,3,1,0,48,1,83,60,1,2583.62745287528,0,0,0
4744484,1,2,48,2,5,2,0,2,2,3,0,0,60,1,45,8,2,1944.44445800781,0,0,0
4744484,1,1,39,1,4,2,1,2,2,3,0,0,60,1,51,8,2,3150.8285416871,0,0,0
4744485,1,4,31,3,5,2,0,2,1,1,0,1,60,1,58,24,5,3500,0,0,0
4744485,1,1,50,1,4,2,0,2,2,2,1,0,35,1,41,36,2,4814.14754509034,0,0,0
4744486,1,3,18,3,5,2,0,2,2,2,1,0,35,1,57,1,2,1116.42457257188,0,0,0
4744487,1,1,59,1,5,2,1,2,2,1,0,0,35,1,45,120,1,6666.66650390625,0,0,0
4744488,1,1,61,1,1,2,1,2,2,1,0,0,48,1,95,8,4,3797.7041015625,0,0,0
4744488,1,2,55,2,4,2,0,2,2,,0,0,54,1,55,10,4,4753.08642578125,0,0,0
4744488,1,3,21,3,4,2,0,2,2,,0,0,42,1,16,36,3,4666.66650390625,0,0,0
4744489,1,1,56,1,3,2,1,2,1,1,0,1,48,1,97,60,5,6319.4443359375,0,0,0
4744489,1,4,20,3,6,2,1,2,1,1,0,1,48,1,3,3,5,6319.4443359375,0,0,0
4744493,1,1,57,1,1,2,0,2,2,3,1,0,40,1,54,240,1,3058.26329540186,0,0,0
4744494,1,1,55,1,5,2,1,2,1,1,0,1,43,1,98,9,4,4239.2978515625,0,0,0
4744494,1,2,57,2,5,2,0,2,1,1,0,1,24,1,39,2,4,4861.111328125,0,0,1300000
4744495,1,1,23,1,5,2,1,2,2,3,0,0,30,1,53,2,3,4666.66650390625,0,0,0
4744496,1,1,28,1,5,2,1,2,2,1,1,0,48,1,83,6,3,2455.88826575628,0,0,0
4744496,1,2,29,2,5,2,0,2,2,1,0,0,54,1,41,27,2,873.530832258321,0,0,0
4744497,1,1,61,1,4,2,1,2,2,3,1,0,48,1,45,480,1,9375.49600734442,0,0,0
4744497,1,3,37,3,5,2,1,2,2,3,1,0,48,1,45,180,1,4535.67354473677,0,0,0
4744498,1,2,41,3,6,2,1,3,1,1,0,1,50,1,21,48,4,7000,0,0,0
4744498,1,3,69,5,3,2,1,3,2,1,1,0,4,1,84,120,1,9197.3320374291,0,0,0
4744498,1,4,66,5,6,1,1,3,2,1,1,0,54,1,21,36,2,15043.2903887296,0,0,1200000
4744500,1,1,58,1,6,2,1,2,1,1,0,1,35,1,98,9,2,5185.36806040907,0,0,0
4744500,1,3,26,3,6,2,1,2,1,1,0,1,48,1,3,12,4,3888.88891601562,0,0,0
4744501,1,1,52,1,3,1,1,2,2,3,0,0,40,1,84,8,2,1750,0,0,0
4744502,1,1,63,1,5,2,1,2,1,1,0,1,60,1,21,60,4,58333.33203125,0,0,3e+06
4744502,1,2,38,2,6,2,0,2,1,2,0,1,48,1,12,60,5,38888.890625,0,0,0
4744503,1,2,35,2,6,2,1,2,1,1,0,1,55,1,30,60,5,19090.908203125,0,0,2e+06
4744503,1,1,34,1,6,2,0,2,1,1,0,1,40,1,12,34,5,58333.33203125,0,0,0
4744504,1,1,38,1,6,2,1,3,1,1,0,1,40,1,11,60,5,18876.666015625,8333.33333333333,0,0
4744505,1,1,66,1,4,2,0,3,3,1,0,1,40,1,21,18,2,13804.90896084,0,1100000,770000
4744505,1,2,37,3,6,2,0,3,1,1,0,1,16,1,13,9,5,58333.33203125,0,0,0
4744506,1,1,35,1,6,1,1,2,1,1,0,1,35,1,12,1,4,10000,0,0,0
4744506,1,2,42,9,6,1,1,2,1,1,1,1,60,1,17,72,1,3249.08566306741,0,0,0
4744506,1,6,32,9,6,2,1,2,1,1,0,1,12,1,13,3,5,19444.4453125,0,0,0
4744506,1,7,31,9,6,2,1,2,2,1,1,0,25,1,16,24,1,2685.63887259042,0,0,0
4744506,1,5,38,9,6,1,1,2,1,1,0,1,20,1,58,24,5,18666.666015625,0,0,0
4744508,1,1,40,1,3,2,0,2,1,1,0,1,41,1,54,60,1,4268.29248046875,0,0,0
4744508,1,2,44,2,3,2,1,2,1,1,0,1,40,1,95,36,4,4557.2451171875,0,0,0
4744509,1,3,30,3,6,1,1,2,1,2,0,1,72,1,58,132,5,5833.33349609375,0,0,0
4744509,1,2,38,3,4,2,1,2,1,1,0,1,48,1,91,108,3,5347.22216796875,0,0,0
4744510,1,1,53,1,5,2,1,3,2,1,1,0,48,1,81,72,1,6970.00518187573,0,0,0
4744510,1,2,50,2,6,2,0,3,2,1,1,0,20,1,79,480,1,12112.5786269241,0,0,0
4744511,1,1,39,1,6,2,1,2,1,1,0,1,50,1,13,124,5,10266.6669921875,0,0,525000
4744512,1,1,58,1,5,2,1,2,1,1,0,1,48,1,45,5,4,3797.7041015625,0,0,0
4744512,1,2,23,3,6,2,1,2,1,1,0,1,48,1,3,29,3,3888.88891601562,0,0,0
4744513,1,1,35,1,3,2,1,2,2,,0,0,60,1,89,72,2,3305.5556640625,0,0,0
4744515,1,1,39,1,5,2,0,2,1,1,0,1,48,1,92,78,4,3797.7041015625,0,0,0
4744518,1,3,40,3,5,2,1,2,1,1,0,1,48,1,58,1,2,2665.08292077867,0,0,0
4744518,1,1,63,1,3,2,0,2,2,1,1,0,48,1,55,192,1,2242.20298660453,0,0,0
4744518,1,4,41,5,3,2,0,2,1,1,0,1,48,1,55,5,5,3888.88891601562,0,0,0
4744519,1,1,32,1,6,2,0,2,1,1,0,1,48,1,32,15,5,7291.66650390625,0,0,0
4744520,1,1,65,1,3,2,1,2,3,1,0,1,60,1,58,252,5,7000,0,687492,1200000
4744521,1,1,58,1,6,2,1,2,1,1,0,1,48,1,33,432,3,29166.666015625,0,0,0
4744521,1,2,53,2,6,2,0,2,1,1,0,1,40,1,13,8,4,5833.33349609375,0,0,0
4744522,1,1,21,1,5,2,1,2,1,1,0,1,56,1,95,12,5,5000,0,0,0
4744523,1,1,39,1,5,2,0,2,2,1,1,0,36,1,53,1,5,6543.47598753592,0,0,0
4744523,1,3,19,3,5,2,1,2,2,3,1,0,40,1,93,6,1,10.9850966995557,0,0,0
4744523,1,5,18,3,4,2,0,2,2,3,1,0,32,1,53,1,5,4156.82937279644,0,0,0
4744524,1,1,55,1,6,2,0,3,1,1,0,1,49,1,59,108,5,3720.19995117188,0,0,0
4744525,1,3,23,3,5,2,0,2,2,,0,0,48,1,93,0,2,3888.88891601562,0,0,0
4744527,1,1,32,1,6,2,1,2,1,1,0,1,48,1,2,36,5,7291.66650390625,0,0,0
4744529,1,1,33,1,6,1,1,2,1,1,1,1,52,1,15,48,5,10738.7484765809,0,0,0
4744530,1,1,45,1,3,2,0,2,1,1,0,1,48,1,54,24,2,4569.4443359375,0,0,0
4744531,1,1,56,1,5,2,1,3,2,1,0,0,42,1,41,120,4,13833.81197681,0,0,0
4744533,1,2,21,2,5,2,1,2,1,1,0,1,48,1,45,1,5,3797.7041015625,0,0,0
4744534,1,1,28,1,5,2,1,2,2,1,1,0,48,1,41,84,1,3246.4758124156,0,0,0
4744534,1,2,26,2,5,2,0,2,1,1,0,1,48,1,45,24,2,3797.7041015625,0,0,0
4744535,1,1,38,1,6,2,1,3,1,1,0,1,40,1,45,18,5,13416.6669921875,0,0,0
4744535,1,2,41,2,6,2,0,3,1,1,0,1,40,1,11,192,5,14000,0,0,0
4744536,1,1,42,1,6,2,0,2,1,1,0,1,56,1,45,12,5,3255.17504882812,0,0,0
4744536,1,2,22,3,6,2,0,2,1,1,0,1,48,1,32,6,3,3797.7041015625,0,0,0
4744537,1,1,46,1,6,2,1,2,1,1,1,1,40,1,79,72,2,5589.20042997407,0,0,0
4744537,1,2,40,2,5,2,0,2,1,1,1,1,60,1,41,12,1,316.766704852648,0,0,0
4744538,1,1,40,1,6,2,0,2,1,1,1,1,48,1,6,144,5,10797.5601843095,0,0,0
4744539,1,1,23,1,6,1,0,3,1,1,0,1,40,1,45,36,3,4557.2451171875,0,0,0
4744539,1,4,19,9,5,2,0,3,2,,0,0,48,1,45,18,2,3797.7041015625,0,0,0
4744540,1,1,36,1,5,2,1,2,2,3,1,0,60,1,95,60,1,722.393644666984,0,0,0
4744541,1,1,59,1,3,2,0,2,2,1,0,0,3,1,55,2,1,6222.22216796875,0,0,0
4744542,1,1,59,1,4,2,0,2,1,1,0,1,20,1,54,12,1,4666.66650390625,0,0,0
4744542,1,2,35,3,5,2,0,2,1,1,0,1,44,1,39,36,4,4242.42431640625,0,0,0
4744542,1,3,33,3,5,1,0,2,1,1,0,1,48,1,38,1,5,3797.7041015625,0,0,0
4744544,1,1,52,1,5,2,1,2,1,1,0,1,48,1,92,218,4,7291.66650390625,0,0,0
4744544,1,2,48,2,5,2,0,2,1,1,0,1,48,1,93,112,4,5201.388671875,0,0,0
4744545,1,1,49,1,4,2,1,2,1,1,0,1,48,1,95,8,5,3797.7041015625,0,0,0
4744546,1,1,23,1,4,2,1,2,2,1,0,0,48,1,95,1,2,4861.111328125,0,0,0
4744546,1,2,24,2,5,2,0,2,1,1,0,1,48,1,97,7,5,3797.7041015625,0,0,0
4744547,1,1,46,1,4,2,1,2,1,1,0,1,48,1,97,204,4,5347.22216796875,0,0,0
4744547,1,3,26,3,5,2,0,2,1,1,0,1,48,1,54,12,1,3797.7041015625,0,0,0
4744550,1,1,28,1,4,2,1,2,1,1,0,1,48,1,81,21,2,3797.7041015625,0,0,0
4744550,1,2,32,2,5,2,0,2,1,1,0,1,40,1,54,24,1,4557.2451171875,0,0,0
4744552,1,1,51,1,5,2,0,3,2,1,1,0,70,1,79,360,2,6805.88751799732,0,0,0
4744552,1,4,28,3,6,2,0,3,1,1,0,1,48,1,39,1,4,3797.7041015625,0,0,0
4744552,1,6,76,5,3,2,1,3,2,1,0,0,40,1,79,48,2,5361.31599419431,0,0,0
4744553,1,1,28,1,5,2,1,2,1,1,0,1,60,1,58,12,5,3111.11108398438,0,0,0
4744554,1,1,32,1,6,2,0,4,2,,0,0,48,1,32,9,2,3888.88891601562,0,0,0
4744555,1,2,40,2,5,2,0,2,1,1,0,1,45,1,55,60,5,4050.88452148438,0,0,0
4744555,1,1,40,1,5,2,1,2,1,1,0,1,48,1,84,60,4,4375,0,0,0
4744556,1,1,36,1,5,2,1,2,2,1,0,0,48,1,59,48,2,4375,0,0,0
4744557,1,1,41,1,6,2,0,5,1,1,0,1,40,1,12,48,4,87500,0,0,0
4744557,1,5,41,6,4,2,0,5,1,1,0,1,54,1,54,10,2,4320.98779296875,0,0,0
4744557,1,2,56,2,6,2,1,5,1,1,0,1,40,1,12,36,4,58333.33203125,0,0,0
4744558,1,1,47,1,6,2,1,5,1,1,0,1,40,1,2,180,4,7583.33349609375,2500000,0,0
4744558,1,2,47,2,6,2,0,5,1,1,0,1,40,1,19,120,4,5833.33349609375,0,0,0
4744558,1,6,62,6,3,2,0,5,2,3,0,0,48,1,54,3,1,3797.7041015625,0,0,0
4744559,1,1,27,1,6,2,1,4,1,1,0,1,48,1,2,28,5,13611.111328125,0,0,0
4744560,1,1,39,1,6,2,1,5,1,1,0,1,40,1,21,96,3,23394.9839943867,0,0,0
4744560,1,2,38,2,6,2,0,5,1,1,0,1,48,1,21,156,4,21797.6580991409,0,0,0
4744561,1,1,26,1,5,2,1,2,1,1,0,1,48,1,58,6,5,3797.7041015625,0,0,0
4744562,1,1,34,1,6,2,0,2,1,1,0,1,48,1,53,58,5,4375,0,0,0
4744565,1,1,23,1,5,2,0,2,2,1,0,0,48,1,32,6,4,3797.7041015625,0,0,0
4744565,1,2,25,2,5,2,1,2,1,1,0,1,48,1,87,12,4,3797.7041015625,0,0,0
4744568,1,2,36,2,5,2,0,2,2,1,0,0,20,1,79,2,2,2333.33325195312,0,0,0
4744568,1,1,52,1,4,2,1,2,1,1,1,1,60,1,98,142,1,691.233042995292,0,0,0
4744570,1,1,53,1,6,2,0,2,1,1,0,1,48,1,32,360,5,7291.66650390625,0,0,0
4744571,1,1,67,1,6,2,0,3,3,1,1,1,2,1,45,120,1,15869.3580187705,0,1500000,0
4744571,1,2,35,3,6,2,1,3,1,1,0,1,40,1,8,4,5,8750,0,0,0
4744572,1,1,49,1,6,2,0,3,1,1,1,1,40,1,11,120,1,11698.1384673004,0,0,0
4744575,1,1,57,1,4,2,1,3,2,1,1,0,40,1,98,48,1,6063.73629884768,0,0,0
4744575,1,2,49,2,6,2,0,3,1,1,0,1,48,1,3,33,5,9722.22265625,0,0,0
4744576,1,1,44,1,6,2,1,3,1,1,0,1,48,1,35,24,5,9236.111328125,0,0,0
4744576,1,3,23,3,6,2,0,3,1,1,0,1,48,1,19,24,3,3797.7041015625,0,0,0
4744577,1,1,65,1,6,2,0,3,1,1,1,1,40,1,45,240,2,13039.8032927726,0,0,0
4744578,1,5,20,6,5,2,0,6,1,1,0,1,48,1,54,48,1,3797.7041015625,0,0,0
4748048,1,2,62,2,5,2,0,3,3,1,0,1,40,1,30,36,5,5541.66650390625,0,1605000,0
4748048,1,1,63,1,6,2,1,3,3,1,0,1,48,1,58,48,5,5833.33349609375,0,1e+06,0
4748048,1,3,23,3,6,2,1,3,2,1,0,0,40,1,59,7,5,2625,0,0,0
4748049,1,2,49,2,6,2,0,6,1,1,1,1,48,1,2,120,1,25466.6197488688,5e+05,0,0
4748049,1,1,51,1,6,2,1,6,1,1,0,1,60,1,21,240,5,116666.6640625,1e+06,0,0
4749946,1,1,38,1,6,2,1,4,2,1,1,0,48,1,8,106,1,15806.6613938339,0,0,0
4749946,1,2,37,2,6,2,0,4,2,1,1,0,42,1,16,120,1,13670.3522438027,0,0,0
4749946,1,4,68,5,6,2,1,4,2,1,1,0,40,1,53,2,2,14610.6401647558,0,160000,120000
4749946,1,5,70,5,5,2,0,4,3,1,1,1,40,1,53,2,2,8731.71635210125,0,0,0
4749947,1,1,58,1,5,2,1,3,1,1,0,1,60,1,45,580,2,19127.148579843,0,0,1100000
4749947,1,3,32,3,6,2,0,3,1,1,1,1,48,1,21,8,5,11374.2437619464,0,0,0
4749947,1,4,30,3,5,2,1,3,2,1,0,0,60,1,45,24,2,1361.11108398438,0,0,0
4749948,1,1,33,1,5,2,0,2,1,1,0,1,60,1,58,36,5,6222.22216796875,0,0,0
4749948,1,2,37,2,5,2,1,2,1,1,0,1,48,1,58,36,2,5833.33349609375,0,0,0
4749949,1,1,61,1,6,2,0,2,3,1,1,1,40,1,45,60,5,13509.600059341,0,2500000,0
4752896,1,1,62,1,6,2,1,6,1,1,0,1,42,1,12,480,2,32111.339936913,0,0,0
4752899,1,4,29,8,5,2,1,1,2,3,0,0,48,1,53,5,2,1458.33337402344,0,0,0
4752900,1,1,54,1,6,2,1,6,2,,0,0,55,1,39,36,5,63636.36328125,0,0,0
4752902,1,3,54,9,3,2,0,6,1,1,0,1,50,1,54,136,2,4666.66650390625,0,0,3e+05
4752902,1,1,70,1,6,2,1,6,3,1,0,1,48,1,12,420,3,29657.3892296661,0,0,0
4752902,1,2,63,2,6,2,0,6,3,1,0,1,48,1,12,240,3,25144.2932578387,0,0,0
4752906,1,1,53,1,5,2,1,2,1,1,0,1,48,1,59,48,5,4375,2500,0,0
4752906,1,4,28,3,5,2,0,2,1,1,0,1,48,1,39,1,5,5833.33349609375,0,0,0
4752906,1,3,29,3,6,2,0,2,1,1,0,1,48,1,32,48,5,6562.5,125,0,0
4752906,1,5,24,3,6,2,0,2,1,1,0,1,48,1,44,12,4,4375,0,0,0
